,Target
56961,0
100251,0
36253,0
118047,0
48897,0
67645,0
76120,0
37028,0
220074,1
67371,0
104096,0
29961,0
120351,0
166593,1
148177,1
223751,1
49199,0
211684,1
72032,0
118820,0
244841,1
8058,0
61954,0
4153,0
25585,0
63440,0
197862,1
11424,0
94054,0
149450,1
253518,1
49153,0
34920,0
141340,1
14361,0
95709,0
254292,1
24369,0
21896,0
104224,0
5336,0
195668,1
241702,1
59505,0
73538,0
21101,0
213103,1
112798,0
72843,0
107001,0
165807,1
2197,0
91301,0
229271,1
82627,0
184991,1
203958,1
247239,1
109477,0
231480,1
84419,0
57301,0
56329,0
3354,0
42191,0
250623,1
44417,0
107359,0
145433,1
122384,0
32908,0
93628,0
100781,0
69545,0
32467,0
52490,0
162027,1
9472,0
21551,0
236646,1
240527,1
38868,0
175180,1
26128,0
193950,1
60969,0
53450,0
242265,1
231196,1
200972,1
221409,1
211197,1
129996,1
1688,0
180762,1
147854,1
198955,1
225455,1
224061,1
205310,1
62977,0
27048,0
179080,1
183587,1
9639,0
92620,0
101329,0
26853,0
125368,0
39488,0
134231,1
92664,0
194962,1
224656,1
96495,0
209814,1
40481,0
146812,1
116613,0
163834,1
39493,0
35585,0
49846,0
204050,1
242481,1
172039,1
66793,0
213144,1
208958,1
53044,0
180539,1
12172,0
161380,1
204463,1
145769,1
199447,1
207556,1
137899,1
116207,0
74807,0
185956,1
126452,0
213944,1
2130,0
69809,0
251207,1
41864,0
41537,0
133100,1
115082,0
79319,0
65367,0
144581,1
194824,1
131395,1
15683,0
133197,1
66531,0
105217,0
74114,0
87412,0
91893,0
182929,1
158752,1
60564,0
9953,0
162695,1
189526,1
115459,0
92755,0
173340,1
12981,0
241837,1
135015,1
149007,1
24275,0
68694,0
209760,1
64168,0
209482,1
173005,1
232540,1
175743,1
101222,0
122006,0
228793,1
136644,1
233854,1
146328,1
10666,0
240006,1
46138,0
18196,0
171513,1
245875,1
73399,0
154378,1
67945,0
127511,0
206817,1
254805,1
101277,0
229045,1
17492,0
196763,1
181397,1
206883,1
39256,0
219825,1
32747,0
208984,1
175165,1
238006,1
206153,1
133322,1
15855,0
235603,1
120025,0
68878,0
56234,0
145779,1
165370,1
44552,0
209598,1
223491,1
82243,0
21467,0
118502,0
133673,1
49530,0
56545,0
215008,1
84350,0
213667,1
209644,1
228718,1
132412,1
182877,1
41010,0
252447,1
114118,0
37299,0
122996,0
208315,1
86836,0
229870,1
111264,0
161256,1
24849,0
41352,0
135481,1
46626,0
221856,1
77874,0
53563,0
138889,1
254217,1
153428,1
22476,0
121140,0
82718,0
143459,1
127124,0
91537,0
140720,1
196606,1
190136,1
153103,1
177168,1
199946,1
10807,0
30129,0
17612,0
151003,1
238368,1
40315,0
189173,1
120818,0
4790,0
70349,0
227755,1
83942,0
245106,1
61491,0
199803,1
17982,0
41577,0
159998,1
46884,0
108873,0
230749,1
230531,1
138480,1
53531,0
43050,0
14425,0
150255,1
131503,1
172826,1
82425,0
242217,1
46927,0
211411,1
86516,0
199512,1
138928,1
45062,0
98254,0
225969,1
96529,0
31791,0
189241,1
196931,1
160641,1
139256,1
74944,0
26601,0
169030,1
111209,0
7341,0
131770,1
160561,1
6516,0
140013,1
244001,1
15828,0
187273,1
227203,1
52817,0
234326,1
58344,0
73821,0
163380,1
96854,0
22261,0
247567,1
86540,0
150332,1
38768,0
144833,1
55929,0
94577,0
59468,0
60579,0
227958,1
25979,0
179446,1
210387,1
89063,0
187915,1
20451,0
154250,1
197277,1
143833,1
178168,1
156725,1
43970,0
44712,0
69714,0
5077,0
152059,1
252596,1
59768,0
22390,0
70305,0
219609,1
245008,1
128938,1
192732,1
85046,0
83232,0
173232,1
46883,0
181413,1
123238,0
81006,0
113243,0
251421,1
35727,0
53104,0
160235,1
218050,1
146239,1
91641,0
6051,0
36475,0
227064,1
189745,1
177474,1
7408,0
45990,0
131758,1
207356,1
139870,1
104818,0
196342,1
15254,0
83115,0
223540,1
54860,0
233622,1
78210,0
196620,1
73339,0
1807,0
132570,1
49803,0
147074,1
213970,1
241249,1
181134,1
99410,0
149149,1
205706,1
133186,1
4598,0
254411,1
92003,0
180073,1
230678,1
6293,0
225098,1
207232,1
30483,0
85916,0
14080,0
31352,0
58618,0
251233,1
157307,1
15063,0
66676,0
78667,0
6637,0
171393,1
3361,0
128606,1
205377,1
78900,0
87435,0
212847,1
77375,0
23722,0
8247,0
89419,0
106000,0
65490,0
16782,0
66319,0
65245,0
229949,1
53243,0
103868,0
20180,0
33387,0
200218,1
1648,0
210209,1
253219,1
27169,0
182223,1
247682,1
197977,1
253289,1
62759,0
190962,1
249062,1
251568,1
33071,0
130658,1
1874,0
201958,1
69792,0
25108,0
16238,0
70990,0
166642,1
155843,1
109383,0
200694,1
238361,1
105500,0
145410,1
239120,1
250861,1
85828,0
51909,0
232942,1
136082,1
249913,1
34987,0
40567,0
191470,1
244464,1
33222,0
185123,1
201582,1
70354,0
123482,0
72747,0
28190,0
160841,1
34120,0
244992,1
7530,0
46908,0
47552,0
228864,1
3961,0
139241,1
15801,0
247092,1
37657,0
19685,0
24606,0
240770,1
155353,1
175527,1
135444,1
120225,0
150899,1
110906,0
382,0
221327,1
147069,1
84113,0
213945,1
115851,0
122840,0
128203,1
58077,0
124722,0
212669,1
115667,0
20414,0
75122,0
143693,1
62208,0
153605,1
4120,0
71978,0
136493,1
149590,1
72010,0
88632,0
103820,0
138478,1
152943,1
212723,1
18055,0
53333,0
236623,1
122159,0
132443,1
216084,1
190313,1
132733,1
197738,1
247408,1
20138,0
135992,1
94219,0
185478,1
254829,1
122867,0
244031,1
80633,0
38366,0
203621,1
52387,0
188819,1
177283,1
162558,1
206369,1
19245,0
20497,0
174007,1
162539,1
164476,1
209097,1
41131,0
16094,0
34296,0
35628,0
206,0
159729,1
225638,1
223163,1
216434,1
205427,1
111541,0
56918,0
42381,0
49170,0
106212,0
111893,0
225931,1
30894,0
191102,1
2744,0
180413,1
7268,0
230140,1
233056,1
10335,0
234042,1
230155,1
142313,1
218707,1
34128,0
10709,0
49209,0
187821,1
179326,1
144721,1
86155,0
118001,0
253490,1
152325,1
93278,0
110760,0
73105,0
127234,0
76766,0
134070,1
18286,0
170227,1
68473,0
223551,1
174520,1
123921,0
127533,0
64270,0
75630,0
201563,1
142367,1
65188,0
93159,0
18586,0
20116,0
226517,1
38029,0
187146,1
25497,0
160882,1
139173,1
37013,0
177842,1
31421,0
123950,0
135612,1
235326,1
93945,0
205185,1
185900,1
49081,0
164365,1
200190,1
179435,1
214879,1
23370,0
2276,0
102468,0
115108,0
127775,0
117458,0
156090,1
43791,0
221193,1
227891,1
95214,0
103689,0
234939,1
122141,0
113641,0
5398,0
31224,0
193343,1
58380,0
240228,1
237368,1
17307,0
199365,1
112886,0
236655,1
217473,1
48290,0
200432,1
36911,0
248628,1
139031,1
185667,1
91942,0
254269,1
54731,0
49903,0
124051,0
170779,1
207656,1
71723,0
144276,1
184661,1
99118,0
98901,0
160137,1
122347,0
100275,0
220111,1
203626,1
197454,1
161838,1
170712,1
80814,0
197536,1
151960,1
34014,0
47153,0
158585,1
27721,0
222862,1
205996,1
50595,0
127376,0
71339,0
113020,0
131637,1
154350,1
231345,1
155876,1
50839,0
138094,1
223772,1
182308,1
33776,0
213709,1
56771,0
34646,0
106655,0
15313,0
23894,0
67235,0
2153,0
91244,0
34655,0
198753,1
145715,1
59314,0
81405,0
244809,1
160865,1
248638,1
85750,0
56522,0
11409,0
193793,1
166140,1
44461,0
147766,1
224814,1
186739,1
37615,0
253189,1
207485,1
106271,0
211619,1
85030,0
89337,0
581,0
50146,0
176375,1
32503,0
99116,0
200216,1
209491,1
23497,0
68459,0
246875,1
37438,0
157802,1
174452,1
92210,0
168316,1
183637,1
118110,0
159509,1
210701,1
245085,1
231256,1
216060,1
70461,0
466,0
185893,1
245927,1
139895,1
135093,1
21186,0
178843,1
205803,1
31287,0
246839,1
250328,1
211688,1
176173,1
144044,1
133119,1
155713,1
247765,1
4308,0
170118,1
117956,0
85345,0
64370,0
160348,1
47574,0
187596,1
31726,0
42811,0
136799,1
124114,0
208594,1
35251,0
102474,0
49638,0
229146,1
189953,1
145122,1
97698,0
62022,0
51962,0
251139,1
63788,0
240422,1
28803,0
176536,1
17221,0
101600,0
122630,0
5787,0
184420,1
93170,0
155438,1
5467,0
164170,1
242901,1
185052,1
65551,0
12471,0
91492,0
94940,0
121904,0
248029,1
141598,1
7040,0
222886,1
70638,0
122587,0
208199,1
175581,1
217982,1
74694,0
130012,1
229995,1
10751,0
145915,1
9346,0
107547,0
65893,0
188006,1
142076,1
39600,0
91612,0
9502,0
221030,1
4496,0
171798,1
233364,1
81517,0
180043,1
135700,1
92915,0
78693,0
162983,1
13979,0
52546,0
169031,1
146883,1
159630,1
109853,0
60431,0
51897,0
68692,0
52293,0
226757,1
83678,0
91863,0
149249,1
74737,0
121798,0
214436,1
103601,0
32990,0
10152,0
189373,1
189082,1
67370,0
95867,0
77883,0
21478,0
140036,1
47537,0
167926,1
83220,0
2011,0
77030,0
76337,0
235908,1
34616,0
84525,0
119013,0
56689,0
171696,1
183463,1
57451,0
69219,0
71998,0
55088,0
233034,1
134966,1
196447,1
238434,1
161770,1
232158,1
149537,1
230612,1
254390,1
224,0
160623,1
14520,0
40775,0
25690,0
185466,1
188157,1
170816,1
91570,0
184349,1
112768,0
99084,0
87978,0
26738,0
16411,0
41068,0
31944,0
62128,0
127065,0
13573,0
221743,1
183072,1
126707,0
47754,0
93473,0
50776,0
114904,0
100140,0
226611,1
250052,1
184443,1
97945,0
67360,0
74630,0
172380,1
37276,0
26034,0
188634,1
73874,0
195259,1
162179,1
103551,0
11798,0
217149,1
234443,1
68796,0
155822,1
92368,0
62737,0
95445,0
61320,0
239367,1
193193,1
115435,0
115406,0
120640,0
207234,1
66779,0
131047,1
4945,0
69926,0
224007,1
41991,0
224804,1
75058,0
123962,0
220030,1
134946,1
53273,0
75358,0
218133,1
238330,1
118050,0
168081,1
141130,1
86118,0
213008,1
171248,1
131641,1
237243,1
82972,0
108662,0
135505,1
76810,0
66538,0
4439,0
54299,0
71626,0
107680,0
69974,0
156951,1
153571,1
120216,0
77688,0
117252,0
174276,1
213743,1
50124,0
112007,0
91651,0
222103,1
104476,0
169546,1
129082,1
238251,1
33559,0
243148,1
220833,1
233046,1
69354,0
115384,0
1653,0
24894,0
104955,0
50591,0
131295,1
246695,1
216300,1
102979,0
42427,0
238537,1
98736,0
139048,1
15998,0
91272,0
11171,0
84830,0
59313,0
101149,0
99508,0
252893,1
240009,1
64599,0
168004,1
250505,1
111588,0
94090,0
102996,0
60027,0
179184,1
221917,1
149404,1
188723,1
22379,0
165783,1
115326,0
56778,0
107078,0
94031,0
183336,1
159025,1
27596,0
241912,1
247934,1
147029,1
140454,1
231691,1
37525,0
63821,0
112144,0
226675,1
255075,1
199256,1
129244,1
136107,1
147071,1
74529,0
45038,0
242406,1
71427,0
206994,1
37110,0
42896,0
204065,1
212037,1
7554,0
70789,0
47793,0
172048,1
8464,0
185441,1
76444,0
172080,1
144359,1
91715,0
101635,0
107808,0
218375,1
76568,0
133700,1
139685,1
65770,0
25946,0
51327,0
23135,0
227631,1
181188,1
134589,1
187381,1
7164,0
36094,0
251402,1
72239,0
153147,1
34539,0
186333,1
214692,1
63443,0
124178,0
44134,0
88679,0
148219,1
29146,0
69767,0
206041,1
51529,0
207474,1
19556,0
75976,0
185289,1
112661,0
148250,1
56815,0
48865,0
53471,0
165191,1
86730,0
171627,1
162335,1
112346,0
64213,0
212681,1
96204,0
224495,1
43779,0
230478,1
61827,0
214170,1
182280,1
156471,1
164053,1
43188,0
104453,0
115722,0
184972,1
237447,1
174326,1
159658,1
86151,0
127607,0
190647,1
244105,1
173845,1
155377,1
109290,0
108656,0
28494,0
20170,0
86195,0
224566,1
40010,0
247810,1
204945,1
225509,1
175722,1
237564,1
174145,1
196121,1
29571,0
86122,0
54722,0
155081,1
133454,1
8665,0
186958,1
248418,1
206386,1
48805,0
72142,0
22774,0
187908,1
162494,1
43512,0
117653,0
158482,1
232000,1
66790,0
171440,1
13106,0
148336,1
217942,1
18132,0
101601,0
28326,0
123389,0
210197,1
201650,1
255243,1
184081,1
58472,0
108377,0
168518,1
60301,0
123257,0
13063,0
120161,0
188230,1
125466,0
229286,1
174184,1
219252,1
39711,0
145206,1
251667,1
5301,0
11211,0
167592,1
251298,1
118217,0
211322,1
31676,0
224894,1
129600,1
113870,0
161822,1
163917,1
225692,1
222665,1
16699,0
182417,1
50877,0
88850,0
165716,1
8181,0
112415,0
241636,1
197933,1
96592,0
112686,0
74467,0
33,0
123646,0
180767,1
213697,1
167517,1
146034,1
136216,1
818,0
149959,1
57102,0
234723,1
244801,1
165580,1
16618,0
177320,1
108801,0
94060,0
7396,0
3235,0
110217,0
67130,0
180500,1
26901,0
126850,0
206981,1
180414,1
200242,1
244037,1
69147,0
254319,1
38249,0
75836,0
166093,1
63037,0
117915,0
202812,1
159268,1
109180,0
147142,1
16399,0
149708,1
175646,1
177528,1
222022,1
118155,0
4095,0
108749,0
26966,0
130145,1
112546,0
250034,1
195950,1
128573,1
190140,1
5782,0
136704,1
234044,1
40198,0
46112,0
226762,1
204758,1
92524,0
1173,0
29959,0
40448,0
235729,1
251974,1
18201,0
43845,0
96240,0
228123,1
205907,1
118578,0
141818,1
51013,0
44137,0
225835,1
145849,1
237150,1
49174,0
68204,0
171356,1
135287,1
206561,1
195712,1
71510,0
197128,1
139922,1
159635,1
179861,1
246158,1
112709,0
197803,1
72191,0
62368,0
106885,0
48399,0
85585,0
104282,0
9012,0
42867,0
223837,1
204095,1
106747,0
146130,1
97376,0
104277,0
221096,1
213767,1
197994,1
109797,0
22026,0
146694,1
160250,1
106766,0
122467,0
47628,0
61158,0
90199,0
83963,0
14987,0
157801,1
58920,0
168678,1
94688,0
165541,1
242432,1
181605,1
182607,1
121778,0
168875,1
232266,1
125576,0
106100,0
25097,0
21775,0
131279,1
239749,1
9301,0
2945,0
79311,0
146597,1
197745,1
514,0
112642,0
113842,0
126726,0
89763,0
96654,0
183296,1
160584,1
50942,0
187512,1
7536,0
150089,1
201716,1
69669,0
160789,1
227605,1
41211,0
77107,0
113418,0
12616,0
5901,0
103865,0
245972,1
132600,1
46916,0
53508,0
62542,0
172752,1
39956,0
200881,1
207733,1
58197,0
111518,0
24548,0
15014,0
53884,0
151962,1
70180,0
40098,0
7103,0
175004,1
212138,1
148027,1
106139,0
235681,1
117534,0
24314,0
10682,0
4777,0
222308,1
138722,1
214801,1
42768,0
233467,1
60531,0
80837,0
95582,0
135116,1
24423,0
164443,1
226243,1
158179,1
110424,0
167732,1
85858,0
112294,0
88012,0
62202,0
249548,1
177044,1
125684,0
87578,0
150648,1
54771,0
93467,0
199095,1
7827,0
168045,1
106879,0
242258,1
10527,0
126284,0
111544,0
162204,1
247336,1
130942,1
173117,1
68544,0
124422,0
149919,1
170106,1
66901,0
226842,1
65990,0
221260,1
70199,0
121323,0
67902,0
14894,0
67022,0
245166,1
78929,0
182046,1
178553,1
182266,1
13951,0
72074,0
195172,1
166319,1
222102,1
106099,0
216925,1
229625,1
37946,0
99350,0
31402,0
155887,1
117082,0
192341,1
143826,1
158274,1
210753,1
81276,0
83603,0
99821,0
211205,1
21106,0
216824,1
214716,1
71566,0
101365,0
188970,1
153456,1
143843,1
12323,0
98878,0
29557,0
144692,1
93031,0
68015,0
77292,0
137474,1
57054,0
180870,1
174277,1
213011,1
188288,1
178680,1
118346,0
163849,1
23410,0
140659,1
69565,0
130613,1
253323,1
160726,1
205368,1
103455,0
252346,1
252767,1
120539,0
192776,1
56994,0
91661,0
120960,0
84349,0
138482,1
133262,1
48144,0
123134,0
22315,0
162716,1
50366,0
87913,0
986,0
232989,1
191760,1
83763,0
99905,0
128245,1
6468,0
254536,1
163289,1
172434,1
230485,1
74526,0
131331,1
585,0
114097,0
235359,1
133663,1
67704,0
209219,1
37784,0
146899,1
69648,0
221935,1
132677,1
34603,0
48257,0
86520,0
93597,0
208982,1
181217,1
233388,1
72985,0
249282,1
231805,1
195877,1
130542,1
83520,0
148858,1
136737,1
245017,1
106818,0
193266,1
11421,0
207369,1
87458,0
122556,0
57748,0
144865,1
148565,1
117016,0
129639,1
244856,1
12041,0
56112,0
161801,1
143332,1
186373,1
52837,0
153578,1
116113,0
203077,1
251107,1
157955,1
10220,0
140068,1
213908,1
10270,0
366,0
15026,0
40708,0
62159,0
166193,1
202199,1
179130,1
26952,0
29331,0
242524,1
145279,1
201720,1
116243,0
122294,0
21028,0
119235,0
162885,1
171103,1
29386,0
140835,1
31930,0
96121,0
172733,1
26387,0
197971,1
78610,0
153497,1
40254,0
221642,1
161097,1
212447,1
139874,1
108775,0
93315,0
102170,0
181441,1
33830,0
200659,1
168800,1
220931,1
131407,1
128303,1
38124,0
146360,1
253446,1
68927,0
170773,1
244929,1
163877,1
165276,1
150482,1
122265,0
133139,1
134769,1
192467,1
110239,0
173075,1
98342,0
104695,0
72264,0
142764,1
23534,0
63544,0
214996,1
38074,0
132736,1
179477,1
102516,0
114705,0
245356,1
192677,1
82272,0
69858,0
129847,1
196317,1
220941,1
101909,0
199585,1
203978,1
252283,1
213790,1
191257,1
112995,0
165006,1
199317,1
198651,1
158297,1
23531,0
163183,1
154938,1
227466,1
230452,1
200528,1
16905,0
63846,0
63703,0
167647,1
147787,1
234345,1
163101,1
54489,0
174072,1
22340,0
39760,0
214988,1
104117,0
134579,1
82406,0
77461,0
121349,0
154206,1
34122,0
66083,0
224776,1
73753,0
6624,0
125641,0
20366,0
39820,0
110258,0
29712,0
57319,0
86504,0
52733,0
1589,0
86821,0
134227,1
198820,1
67372,0
132915,1
109123,0
109187,0
186967,1
65585,0
205034,1
146061,1
30083,0
12780,0
144068,1
225834,1
118098,0
58458,0
67020,0
219232,1
248918,1
223187,1
212831,1
29057,0
83703,0
152600,1
89748,0
49402,0
26613,0
242300,1
23947,0
247580,1
90986,0
77460,0
180955,1
74904,0
212581,1
115756,0
119300,0
109189,0
18191,0
202565,1
50497,0
25723,0
206927,1
133878,1
71805,0
111473,0
165488,1
239620,1
6596,0
41924,0
150459,1
72439,0
235808,1
211672,1
79140,0
98262,0
92867,0
48024,0
236636,1
186858,1
204441,1
58888,0
142860,1
132248,1
199535,1
255625,1
234131,1
126780,0
214961,1
155052,1
132069,1
18179,0
196583,1
27250,0
162667,1
203773,1
110619,0
162923,1
87930,0
75655,0
2470,0
186201,1
125516,0
233732,1
223956,1
12153,0
84310,0
8008,0
216982,1
116866,0
100610,0
91444,0
194660,1
113016,0
224949,1
235159,1
195829,1
120050,0
175417,1
170417,1
32601,0
137941,1
33534,0
19091,0
34323,0
225465,1
184501,1
228901,1
143392,1
226970,1
136497,1
35660,0
25750,0
85786,0
236285,1
93204,0
134880,1
207932,1
102125,0
129886,1
251464,1
153182,1
59693,0
6040,0
84763,0
53253,0
116432,0
60675,0
220073,1
39456,0
29077,0
142642,1
190095,1
30416,0
64351,0
225186,1
79656,0
119307,0
84192,0
206696,1
149587,1
7496,0
19406,0
112687,0
78268,0
151973,1
74370,0
159398,1
179751,1
124510,0
122856,0
210063,1
26150,0
55366,0
241010,1
2336,0
202232,1
198566,1
41091,0
32516,0
155580,1
11573,0
187008,1
247708,1
114075,0
160084,1
26648,0
41914,0
153375,1
172177,1
19224,0
145238,1
39290,0
92539,0
254498,1
128994,1
132321,1
11388,0
23787,0
203090,1
77411,0
74858,0
69699,0
47088,0
105277,0
176311,1
96746,0
163578,1
246281,1
75090,0
205784,1
63920,0
149091,1
65808,0
175900,1
237910,1
57476,0
237104,1
173235,1
237771,1
44829,0
147897,1
180164,1
61679,0
206524,1
36852,0
220794,1
26668,0
149558,1
213063,1
152048,1
85266,0
31637,0
82023,0
135939,1
135459,1
72454,0
239909,1
174290,1
131198,1
134600,1
72255,0
114342,0
147216,1
251381,1
93460,0
152896,1
179088,1
57631,0
141727,1
143257,1
144277,1
249874,1
22584,0
60924,0
164088,1
134258,1
183376,1
50064,0
142520,1
66454,0
174559,1
17661,0
110038,0
15047,0
227921,1
158989,1
37821,0
53181,0
125106,0
167964,1
102935,0
201482,1
223896,1
204091,1
134029,1
6334,0
221108,1
141932,1
191953,1
73231,0
62278,0
119777,0
10204,0
24116,0
156413,1
74881,0
2309,0
201779,1
248949,1
6576,0
12086,0
40071,0
86189,0
114843,0
7468,0
73654,0
187942,1
7450,0
5687,0
38596,0
81473,0
240425,1
234129,1
42804,0
30167,0
190303,1
37342,0
160225,1
198714,1
205303,1
92879,0
234440,1
67308,0
170638,1
135786,1
13058,0
198694,1
241000,1
182633,1
186143,1
103486,0
213549,1
107482,0
116972,0
110321,0
11562,0
81385,0
204553,1
4972,0
243985,1
75680,0
8964,0
153825,1
14422,0
58723,0
107152,0
196303,1
123836,0
61869,0
167806,1
80935,0
181614,1
199795,1
72060,0
25364,0
93719,0
63953,0
170686,1
42639,0
244664,1
102005,0
168128,1
16163,0
254470,1
240994,1
197386,1
210865,1
157251,1
235063,1
33076,0
168186,1
133954,1
177716,1
29345,0
48664,0
161194,1
98383,0
202058,1
16892,0
36523,0
55135,0
152692,1
33584,0
125074,0
187599,1
126763,0
6587,0
118390,0
78258,0
134976,1
130739,1
52201,0
233386,1
76410,0
116042,0
25767,0
146112,1
131003,1
242127,1
184241,1
220803,1
89197,0
61957,0
217253,1
229197,1
204371,1
196534,1
230788,1
200225,1
85745,0
61109,0
88570,0
43603,0
246085,1
14446,0
159726,1
159847,1
27773,0
46588,0
4193,0
162754,1
112922,0
251530,1
97631,0
73570,0
125172,0
44714,0
94352,0
139149,1
30540,0
219880,1
103340,0
29624,0
81966,0
248661,1
129000,1
180188,1
225881,1
2282,0
147592,1
94536,0
107899,0
94005,0
66578,0
185109,1
110457,0
205955,1
222911,1
207121,1
54253,0
137854,1
230787,1
134136,1
58131,0
132841,1
122493,0
6746,0
165995,1
188049,1
80634,0
11134,0
2420,0
148973,1
22718,0
188469,1
223290,1
119889,0
78713,0
148389,1
187155,1
137135,1
192384,1
211683,1
192824,1
65224,0
173625,1
33544,0
88181,0
168183,1
129061,1
252302,1
204581,1
185557,1
81365,0
52281,0
131996,1
195386,1
213493,1
85921,0
159102,1
108140,0
149586,1
13570,0
215454,1
203456,1
78134,0
158688,1
37731,0
108551,0
145318,1
107052,0
172301,1
224655,1
55540,0
205306,1
242549,1
188252,1
102226,0
2081,0
210300,1
246036,1
160197,1
42832,0
21825,0
114713,0
67460,0
59621,0
127921,1
97569,0
38159,0
189890,1
179491,1
144871,1
7320,0
150857,1
1631,0
179440,1
181160,1
85656,0
183937,1
71318,0
189752,1
5106,0
23133,0
231564,1
226645,1
25121,0
149512,1
89574,0
86774,0
96577,0
1723,0
34204,0
110946,0
98231,0
217195,1
80717,0
206571,1
35160,0
244200,1
152905,1
80402,0
236221,1
202946,1
94147,0
241975,1
36116,0
160002,1
227618,1
117635,0
115104,0
94336,0
165612,1
114161,0
170199,1
22953,0
102351,0
144980,1
4548,0
67053,0
22130,0
143294,1
127338,0
102699,0
57927,0
232421,1
88416,0
140245,1
51308,0
169997,1
145856,1
249627,1
247361,1
29939,0
50868,0
179278,1
209354,1
521,0
157458,1
147353,1
62393,0
114073,0
177546,1
97579,0
122649,0
188362,1
3191,0
75300,0
252713,1
43706,0
215111,1
114416,0
167028,1
108876,0
104972,0
104910,0
107208,0
197686,1
17486,0
9076,0
27556,0
159574,1
172065,1
102919,0
195962,1
85990,0
105225,0
158567,1
242820,1
85604,0
98528,0
27116,0
91518,0
230308,1
92936,0
1638,0
84276,0
144908,1
151647,1
17632,0
81820,0
248441,1
51243,0
44983,0
36106,0
25756,0
174950,1
33449,0
199909,1
163440,1
213666,1
89120,0
16615,0
13070,0
137263,1
84556,0
194154,1
248175,1
96848,0
89141,0
78959,0
141283,1
167434,1
229262,1
119641,0
28630,0
197651,1
190933,1
103563,0
146735,1
82485,0
220032,1
206872,1
255203,1
169418,1
49143,0
132441,1
179407,1
74721,0
242640,1
15222,0
193808,1
104587,0
140156,1
244172,1
255397,1
226312,1
238140,1
56324,0
54127,0
104578,0
220469,1
27560,0
75212,0
177257,1
204954,1
181057,1
204081,1
220736,1
49729,0
69372,0
91038,0
197216,1
204536,1
30530,0
142691,1
36254,0
18100,0
